GeneID	Clid	Samples	TimePoint	Value	Type
YPR119W_285	12	285	D5	0.055965	SEP
YPR119W_285	12	285	D14	0.014646	SEP
YPR145W_285	12	285	D2	0.405770	SEP
YPR145W_285	12	285	D5	0.090871	SEP
YPR145W_285	12	285	D14	0.060183	SEP
YBR084C-A_285	12	285	D2	0.442252	SEP
YBR084C-A_285	12	285	D5	0.131444	SEP
YBR084C-A_285	12	285	D14	0.052136	SEP
YBR121C_285	12	285	D2	0.416204	SEP
YBR121C_285	12	285	D5	0.128957	SEP
YBR121C_285	12	285	D14	0.031438	SEP
YBR159W_285	12	285	D2	0.527393	SEP
YBR159W_285	12	285	D5	0.133421	SEP
YBR159W_285	12	285	D14	0.035336	SEP
YDL081C_285	12	285	D2	0.441745	SEP
YDL081C_285	12	285	D5	0.108968	SEP
YDL081C_285	12	285	D14	0.046648	SEP
YDL083C_285	12	285	D2	0.422024	SEP
YDL083C_285	12	285	D5	0.129379	SEP
YDL083C_285	12	285	D14	0.050832	SEP
YDR064W_285	12	285	D2	0.423843	SEP
YDR064W_285	12	285	D5	0.122272	SEP
YDR064W_285	12	285	D14	0.033627	SEP
YDR418W_285	12	285	D2	0.459444	SEP
YDR418W_285	12	285	D5	0.130355	SEP
YDR418W_285	12	285	D14	0.037987	SEP
YDR471W_285	12	285	D2	0.424061	SEP
YDR471W_285	12	285	D5	0.125542	SEP
YDR471W_285	12	285	D14	0.058657	SEP
YFL034C-A_285	12	285	D2	0.461257	SEP
YFL034C-A_285	12	285	D5	0.100330	SEP
YFL034C-A_285	12	285	D14	0.026288	SEP
YFR031C-A_285	12	285	D2	0.435400	SEP
YFR031C-A_285	12	285	D5	0.133057	SEP
YFR031C-A_285	12	285	D14	0.060522	SEP
YGL076C_285	12	285	D2	0.419479	SEP
YGL076C_285	12	285	D5	0.142470	SEP
YGL076C_285	12	285	D14	0.042141	SEP
YGL123W_285	12	285	D2	0.432233	SEP
YGL123W_285	12	285	D5	0.138879	SEP
YGL123W_285	12	285	D14	0.033367	SEP
YHR010W_285	12	285	D2	0.425178	SEP
YHR010W_285	12	285	D5	0.112957	SEP
YHR010W_285	12	285	D14	0.045133	SEP
YHR020W_285	12	285	D2	0.429568	SEP
YHR020W_285	12	285	D5	0.122092	SEP
YHR020W_285	12	285	D14	0.050887	SEP
